coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
1b2ecb2b-bef4-4e32-9cac-bfa5180eaf4e,,,,,2013-11-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00139255,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1990,,,,,,,,,,,,,0000-00-00,,,,Miridae,,,,,Lygus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:uuid:6a45ecba-4bd7-11e3-935e-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Unknown,,,,,,Unknown,Lygus lineolaris,"(Palisot de Beauvois,1818)",,Male,lineolaris,,unknown,,,,,,None,,,,,No date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6c51b77-2214-462e-850d-958fb996992f,,,,,2012-03-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UCR_ENT 00013820,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1942-01-01,,,,Reduviidae,,,,,Zelus,,,,,,,,,,,Animalia;Arthropoda;Reduviidae;Harpactorinae;Harpactorini,,,,,,,,,,1,,,,RMNH,,,,,,,,,,Adult,,Antiqua,,,,,,,,,,,,,,,,,,,urn:uuid:8610c578-d8e1-11e2-99a2-0026552be7ea,,,,,,"Nationaal Natuurhistorische Museum (formerly Rijksmuseum van Natuurlijke Historie), Leiden",,,,,,M.G.Sommeger,,,,,,Unknown,Zelus longipes,"(Linnaeus,1767)",,Male,longipes,,unknown,,,,,,None,,,,,,,,,,,,,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241950af-2f03-4363-9217-8e1ed01184c4,,,,,2014-08-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00191943,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1980,,,,,,,,,,,,,1903-07-25,,,,Berytidae,,,,,Jalysus,,,,,,,,,,,Animalia;Arthropoda;Berytidae;Metacanthinae;Metacanthini,,,,,,,,,T.J.Henry,1,,,,AMNH,,,,,,,,,,Adult,,"Jasper, Ca.",,,,,,,,,,,,,,,,,,,urn:uuid:e198ed4e-2250-11e4-8259-0026552be7ea,,,,,,American Museum of Natural History,,,,,,A. P. Morse,,,,,,Unknown,Jalysus wickhami,"Van Duzee,1906",,Male,wickhami,,unknown,,,,,,None,,,,,,,,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34540f30-011c-4b24-b74f-8691946de26a,,,,,2014-10-30,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,OSAC0000893923,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Nepidae,,,,,Ranatra,,,,,,,,,,,Animalia;Arthropoda;Nepidae;Ranatrinae,,,,,,,,,D. V. Bennett,1,,,,OSAC,,,,,,,,,,Adult,,Ledges,,,,,,,,,,,,,,,,,,,urn:catalog:OSAC:OSAC:00 00893923,,,,,,"Oregon State Arthropod Collection, Oregon State University",,,,,,Unknown,,,,,,Unknown,Ranatra fusca,"Palisot,1820",,,fusca,,unknown,,,,,,None,,,,,May 1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd1e9e40-fda8-4028-881e-265b1c91624d,,,,,2014-11-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00213896,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Rhyparochromidae,,,,,Scolopostethus,,,,,,,,,,,Animalia;Arthropoda;Rhyparochromidae;Rhyparochrominae;Drymini,,,,,,,,,,1,,,,AMNH,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:uuid:53b42376-6ea5-11e4-8259-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Unknown,,,,,,Unknown,Scolopostethus thomsoni,"Reuter,1874",,Female,thomsoni,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc41f133-2d53-41f7-ac93-5f5217292619,,,,,2013-08-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CSCA_TCN 00010276,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1968,,32.53330,-117.01670,,,,,,,,,,0000-00-00,,,,Aleyrodidae,,,,,Aleurothrixus,,,,,,,,,,on leaves,Animalia;Arthropoda;Aleyrodidae;Aleyrodinae,,,,,,,,,R. F. Wilkey,1,,,,CSCA,,,,,,,,,,Adult,,Tijuana,Gazetteer,,,,,,,,,,,,,,,,,,urn:uuid:51e9c8bc-014a-11e3-8e88-0026552be7ea,,,,,,California Department of Food and Agriculture,,,,,,Unknown,,,,,,Unknown,Aleurothrixus floccosus,"(Maskell,1895)",,Female,floccosus,,Baja California Norte,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe3f2eb-6482-467b-9e57-6611b6bc1f02,,,,,2015-01-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00230136,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1945-01-01,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,SIIS,,,,,,,,,,Nymph,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:aafc94aa-9818-11e4-8259-0026552be7ea,,,,,,Staten Island Institute of Arts and Sciences / Staten Island Museum -- Entomology,,,,,,Unknown,,,,,,Unknown,Magicicada septendecim,"(Linne,1758)",,,septendecim,,unknown,,,,,,None,,,,,,,,,,,,,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81746dbf-ff64-4d02-8a98-9fd40e2265b9,,,,,2014-11-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC014750,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1958-05-29,,,,Reduviidae,,,,,Rhynocoris,,,,,,,,,,,Animalia;Arthropoda;Reduviidae;Harpactorinae;Harpactorini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,"Sierra San Pedro Martir, La Grulla",,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:014750,,,,,,"University of California, Berkeley",,,,,,J. Powell,,,,,,Unknown,Rhynocoris,,,,,,Baja California Norte,,,,,,None,,,,1981 m,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9b7dff-78f6-4a45-ab9a-38f8338ab7a3,,,,,2013-07-01,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,OSAC0000723846,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1989,,,,,,,,,,,,,1953-06-06,,,,Miridae,,,,,Stenotus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M.D. Schwartz,1,,,,OSAC,,,,,,,,,,Adult,,Franklin Co.,,,,,,,,,,,,,,,,,,,urn:catalog:OSAC:OSAC:00 00723846,,,,,,"Oregon State Arthropod Collection, Oregon State University",,,,,,Unknown,,,,,,Unknown,Stenotus binotatus,"(Fabricius,1794)",,Male,binotatus,,unknown,,,,,,None,,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6293e2-bcdb-4254-8ae5-89f2e8e4fc6e,,,,,2014-02-18,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC046781,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Cimicidae,,,,,Cimex,,,,,,,,,,,Animalia;Arthropoda;Cimicidae;Cimicinae;Cimicini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:046781,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Cimex pilosellus,"(Horvath,1910)",,,pilosellus,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d3bbfb3-0293-4cd3-b14f-00628d1b20a8,,,,,2014-01-16,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Chrysothamnus nauseosus,PreservedSpecimen,,,OSAC0000719100,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1983,,,,,,,,,,,,,0000-00-00,,,,Miridae,,,,,Phytocoris,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,G. M. Stonedahl,1,,,,OSAC,,,,,,,,,,Adult,,Sample 100,,,,,,,,,,,,,,,,,,,urn:catalog:OSAC:OSAC:00 00719100,,,,,,"Oregon State Arthropod Collection, Oregon State University",,,,"originally determined as Phytocoris rolfsi Knight, 1934 jr syn of Phytocoris laevis (Uhler, 1895) syn Stonedahl , 1988",,N. Cobb,,,,,,Unknown,Phytocoris laevis,"(Uhler,1895)",,Female,laevis,,unknown,,,,,,None,,,,,No Date Provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9e4e27-6386-473b-b4b7-e361832a0a24,,,,,2013-03-20,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_ENT 00083758,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,SIIS,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:888d58c0-d8e1-11e2-99a2-0026552be7ea,,,,,,Staten Island Institute of Arts and Sciences / Staten Island Museum -- Entomology,,,,,,Unknown,,,,,,Unknown,Magicicada,,,Female,,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a64a279-1111-46d3-892a-1f1a1e9825c6,,,,,2012-06-29,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_ENT 00051949,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Membracidae,,,,,Enchenopa,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Membracinae;Membracini,,,,,,,,,,1,,,,AMNH,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:86f02f10-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Matausch,,,,,,Unknown,Enchenopa binotata,"(Say,1824)",,,binotata,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35935ba0-2f7c-4cc8-858d-b8d51fa81e44,,,,,2012-11-06,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Helianthus,PreservedSpecimen,,,CSUC_TCN 00014698,,,,,,,UNKNOWN,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1906-09-17,,,,Aphididae,,,,,Aphis,,,,,,,,,,,Animalia;Arthropoda;Aphididae;Aphidinae;Aphidini,,,,,,,,,Miriam A. Palmer and C.P. Gillette,4,,,,CSUC,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:uuid:87fb63c0-d8e1-11e2-99a2-0026552be7ea,,,,,,Colorado State University,,,,"Aphis cornifolii (crossed out), det. Miriam A. Palmer and C.P. Gillette",,L.C. Bragg,,,,,,Unknown,Aphis  Aphis helianthi,"Monell,1879",,Female,helianthi,,none,Aphis,,,,,None,,,,,,,,,,,,,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dad0e26d-d55b-488c-97c7-6090540d56a3,,,,,2015-01-20,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00228996,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Belostomatidae,,,,,Belostoma,,,,,,,,,,,Animalia;Arthropoda;Belostomatidae;Belostomatinae,,,,,,,,,,1,,,,AMNH,,,,,,,,,,Adult,,Cala.,,,,,,,,,,,,,,,,,,,urn:uuid:f2e8ac9a-a0e2-11e4-8259-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Unknown,,,,,,Unknown,Belostoma bakeri,"Montandon,1913",,Female,bakeri,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602dc20-3975-4c23-8885-4d99f74b10d2,,,,,2014-02-11,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC045993,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Cimicidae,,,,,Cimex,,,,,,,,,,,Animalia;Arthropoda;Cimicidae;Cimicinae;Cimicini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:045993,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Cimex lectularius,"Linnaeus,1758",,,lectularius,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156c606-13e6-4595-8b71-dd1c2a269a2b,,,,,2012-11-05,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Ceanothus cuneatus,PreservedSpecimen,,,AMNH_ENT 00063358,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1988,,30.97000,-115.68000,,,,,,,,,,1985-04-25,,,,Miridae,,,,,Pycnocoris,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,7 km W of Parque Sierra San Pedro Martir,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:87facba4-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Pycnocoris ursinus,"Van Duzee,1914",,Male,ursinus,,Baja California Norte,,,,,,None,,,,1720 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d3632c1-64fd-46dc-8073-21503dbb9939,,,,,2013-04-23,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Sphaeralcea emoryi,PreservedSpecimen,,,AMNH_ENT 00094066,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2012,,30.96000,-115.82000,,,,,,,,,,1985-04-24,,,,Miridae,,,,,Brooksetta,,,,,,,,,,,Animalia;Arthropoda;Miridae;Orthotylinae;Orthotylini,,,,,,,,,M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,38 km E of Rt 1 toward Parque San Pedro Martir,,,,,,,,,,,,,,,,,,,urn:uuid:88c743be-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Brooksetta ferox,"Van Duzee,1916",,Male,ferox,,Baja California Norte,,,,,,None,,,,400 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716d9fcb-658c-446f-871d-ab8e3e2fb81c,,,,,2014-03-04,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC047196,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1959-02-20,,,,Cimicidae,,,,,Hesperocimex,,,,No country provided,,,,,,,Animalia;Arthropoda;Cimicidae;Haematosiphoninae,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,Lab Culture,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:047196,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Hesperocimex sonorensis,"Ryckman,1958",,,sonorensis,,unknown,,,,,,None,,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
