coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
8f046607-848e-4f56-b5c3-82a4847c05b7,,,,,2014-10-24,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00051989,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Cicadellidae,,,,,Planicephalus,,,,,,,,,,,Animalia;Arthropoda;Cicadellidae;Deltocephalinae;Deltocephalini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:e5b1b5a4-5bb8-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"CR Bartlett, N Nazdrowicz, D Chang",,,,,,Light Trap,Planicephalus flavicosta,"(St̴l,1862)",,Male,flavicosta,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f00fbed9-0ce8-4bc0-8c8a-8234278ba665,,,,,2014-06-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00049284,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-26,,,,Cicadidae,,,,,Taphura,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:dc1d064a-ea86-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Unknown,Taphura sauliensis,"Boulard,1971",,Female,sauliensis,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5ede3ac-cd09-4762-b999-c980e5329200,,,,,2013-12-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00034603,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67463,-76.39777,,,,,,,,,,2005-04-26,,,,Membracidae,,,,,Ceresa,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Ceresini,,,,,,,,,M.J. Rothschild,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:fe7292f6-6763-11e3-935e-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,MV Light,Ceresa vitulus,"Fabricius,1775",,Male,vitulus,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546ceac-d1c7-4936-b4bc-01f7d643c023,,,,,2013-12-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00034612,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67463,-76.39777,,,,,,,,,,2005-04-29,,,,Membracidae,,,,,Ceresa,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Ceresini,,,,,,,,,M.J. Rothschild,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:43e1ea98-6765-11e3-935e-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,MV Light,Ceresa vitulus,"Fabricius,1775",,Female,vitulus,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96e24a8c-5c60-4ac3-aee6-657537db3f6a,,,,,2014-05-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00048936,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.65694,-76.45278,,,,,,,,,,1995-10-08,,,,Cicadidae,,,,,Proarna,,,,,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadinae;Fidicinini,,,,,,,,,A. Sanborn,1,,,,UDCC,,,,,,,,,,Adult,,"Reserva Etnica Waorani, Onkone Gare Camp, Erwin Transect",,,,,,,,,,,,,,,,,,,urn:uuid:5ddffa8e-d7b3-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,T. L. Erwin et al.,,,,,,Fogging,Proarna insignis,"Distant,1881",,Male,insignis,,Orellana,,,,,,None,,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a1c51b-2096-498d-8942-2b5176ca7c07,,,,,2014-11-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00051419,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Cicadellidae,,,,,Plesiommata,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:d7d49d8a-66bb-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Sweep Netting,Plesiommata corniculata,"Young,1977",,Male,corniculata,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab83aa2b-94fd-4183-bf47-9351860a878b,,,,,2014-05-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00048964,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67444,-76.39750,,,,,,,,,,2010-01-18,,,,Cicadidae,,,,,Fidicinoides,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadinae;Fidicinini,,,,,,,,,A. Sanborn,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:4b642b2e-dc62-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"A. Caranci, C.Taylor",,,,,,Unknown,Fidicinoides distanti,"(Goding,1925)",,Male,distanti,,Orellana,,,,,,None,,,,,,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ed02e3a-28e2-42d0-a265-c38b3b6b9c2f,,,,,2014-05-28,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00049170,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-26,,,,Cicadidae,,,,,Carineta,,,,,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadettinae;Carinetini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:06330ec2-e69d-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Unknown,Carineta lichiana,"(Boulard,1985)",,Male,lichiana,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c73b0bb-9d6c-4b71-98be-8af4bf6bc575,,,,,2014-07-28,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00049812,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-27,,,,Cicadellidae,,,,,Planicephalus,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Deltocephalinae;Deltocephalini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:7602892e-168d-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Light Trap,Planicephalus flavicosta,"(St̴l,1862)",,Male,flavicosta,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008ad0f9-69ec-4230-b4f8-9a78b8ab4420,,,,,2014-11-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00051423,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Cicadellidae,,,,,Plesiommata,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:d7e1cca8-66bb-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Sweep Netting,Plesiommata corniculata,"Young,1977",,Male,corniculata,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4eb00df-23f1-44fa-9b0e-756c06e3e070,,,,,2014-10-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00050423,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Membracidae,,,,,Harmonides,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Amastrini,,,,,,,,,,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:1c80767e-4ff2-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"CR Bartlett, N Nazdrowicz, D Chang",,,,,,MV Light,Harmonides dispar,"(Fabricius,)",,Male,dispar,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a84da959-2cff-4dfc-a5c4-c48ec572fb7e,,,,,2014-11-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00051418,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Cicadellidae,,,,,Plesiommata,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:d7d2512e-66bb-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Sweep Netting,Plesiommata corniculata,"Young,1977",,Male,corniculata,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61901fec-7ff5-4dba-a4d2-72d859c7f0fc,,,,,2013-12-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00034601,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67463,-76.39777,,,,,,,,,,2005-04-26,,,,Membracidae,,,,,Ceresa,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Ceresini,,,,,,,,,M.J. Rothschild,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:d4f3e380-6763-11e3-935e-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,MV Light,Ceresa vitulus,"Fabricius,1775",,Female,vitulus,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe02e49-f102-44c5-925d-4052dcb064d5,,,,,2014-10-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00050422,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,0.67444,-76.39750,,,,,,,,,,2005-04-28,,,,Membracidae,,,,,Harmonides,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Amastrini,,,,,,,,,,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:ea596b24-4ff1-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,MV Light,Harmonides dispar,"(Fabricius,)",,Male,dispar,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a796ede-9c8e-4fab-a099-92f1920ff7d0,,,,,2014-10-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00046639,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,0.67444,-76.39750,,,,,,,,,,2005-04-28,,,,Cicadellidae,,,,,Macugonalia,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:cd8c41d0-4a63-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Sweep Netting,Macugonalia moesta,"Fabricius,1803",,,moesta,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b7e22e2-3f1f-425a-9095-06ae6cee4a30,,,,,2014-11-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00051421,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-29,,,,Cicadellidae,,,,,Plesiommata,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:d7dbd208-66bb-11e4-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Sweep Netting,Plesiommata corniculata,"Young,1977",,Male,corniculata,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c15190b5-89dc-4db6-81b0-2ec30c6e8310,,,,,2014-06-28,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00049547,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2007,,0.67444,-76.39750,,,,,,,,,,2005-04-28,,,,Cicadellidae,,,,,Tettisama,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadellidae;Cicadellinae;Cicadellini,,,,,,,,,Freytag,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:f30c87c6-fed2-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,N. Nazdrowicz,,,,,,Sweep Netting,Tettisama bisellata,"(Signoret,1862)",,Female,bisellata,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bcb2889-d44a-495f-82cd-f9ba224e5032,,,,,2014-05-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00048961,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67444,-76.39750,,,,,,,,,,2010-01-16,,,,Cicadidae,,,,,Fidicinoides,,,,Uncertainty: 80992 m,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadinae;Fidicinini,,,,,,,,,A. Sanborn,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:cbb0b342-dc62-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"A. Caranci, C.Taylor",,,,,,At Light,Fidicinoides distanti,"(Goding,1925)",,Male,distanti,,Orellana,,,,,,None,,,,,,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
