coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
38a2a7b2-56c6-476f-9b6c-ccccb03b2018,,,,,2013-03-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00006311,,,,,,Unknown,United States,,Berkeley,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,39.41022,77.97818,,,,,,,,,,2009-08-24/2009-09-11,,,,Pentatomidae,,,,,Halyomorpha,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,R. Androw,1,,,,CMNH,,,,,,,,,,Adult,,5.7 km S Martinsburg,Label,,,,,,,,,,,,,,,,,,urn:uuid:889210f4-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,J. Most,,,,,,Unknown,Halyomorpha halys,"(Stal,1855)",,Male,halys,,West Virginia,,,,,,None,,,,155 m,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356202e-452f-4873-bab3-18c6a0fcad1f,,,,,2012-11-01,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002359,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.07000,71.39000,,,,,,,,,,1990-07-23/1990-07-24,,,,Pentatomidae,,,,,Chinavia,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,30 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:87deb612-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Chinavia wygodzinskyi,"(Rolston,1983)",,Male,wygodzinskyi,,Pendernales,,,,,,None,,,,1070 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e306ba-421b-483f-ba6b-f427917d0d8a,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009477,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.20667,79.85778,,,,,,,,,,2002-06-22,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Forward Township,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f510c8-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0f0a8f-1190-4414-ae03-917fff3c4182,,,,,2014-12-06,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00015506,,,,,,Unknown,United States,,Hampshire,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1998,,39.21000,78.30000,,,,,,,,,,1995-09-20/1995-09-22,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,deciduous forest,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. B. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"0.5 km E North River Mills, Ice Mountain Preserve",Unknown,,,,,,,,,,,,,,,,,,urn:uuid:9ea51b92-7daa-11e4-8259-0026552be7ea,,,,,608899,Carnegie Museum of Natural History,,,,,,C. Young & J. Rawlins,,,,,,Light Trap,Banasa calva,"(Say,1831)",,Male,calva,,West Virginia,,,,,,None,,,,280 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0658d90d-6b79-47b6-8a2f-baeba8437d0b,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009538,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.42111,80.14111,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Collier Township,,,,,,,,,,,,,,,,,,,urn:uuid:88f5fa2e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afae0981-f591-44f1-b4dc-136460435d34,,,,,2012-11-01,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002608,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.35000,71.11000,,,,,,,,,,1990-08-11/1990-08-12,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Sierra de Neiba, Los Guineos on upper Rio Colorado",Label,,,,,,,,,,,,,,,,,,urn:uuid:87f5caaa-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,J. Rawlins & S. Thompson,,,,,,Unknown,Banasa herbacea,"(Stal,1872)",,Male,herbacea,,Baoruco,,,,,,None,,,,630 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8933c1-ab32-438a-860a-b860cdb880a6,,,,,2013-03-13,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005935,,,,,,Unknown,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,18.14000,71.45000,,,,,,,,,,1991-10-18,,,,Pentatomidae,,,,,Murgantia,,,,,,,,,,roadside vegetation,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,1 km S Los Arroyos,Label,,,,,,,,,,,,,,,,,,urn:uuid:8886f192-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Murgantia histrionica,"(Hahn,1834)",,Female,histrionica,,Pendernales,,,,,,None,,,,1125 m,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c85fa80-4423-48f9-ac32-8bc93b441e63,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009511,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.20667,79.85778,,,,,,,,,,2002-06-22,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Juvenile,,Forward Township,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f58ecc-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8321983-31d3-45bd-9860-0942738928f0,,,,,2013-03-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005779,,,,,,,United States,,Fulton,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,39.73361,78.34694,,,,,,,,,,1996-09-16/1996-09-30,,,,Pentatomidae,,,,,Mormidea,,,,(N by W),,,,,,shale barrens,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,1.4 km SE Barnes Gap Sideling Hill Barrens,Label,,,,,,,,,,,,,,,,,,urn:uuid:88848ef2-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,W. Q. Metheny,,,,,,Pitfall Trap Array,Mormidea lugens,"(Fabricus,1775)",,Male,lugens,,Pennsylvania,,,,,,None,,,,240 m,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08ac062-60c1-45d4-819d-023745f7e3df,,,,,2014-09-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00014781,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1987,,40.38866,79.66158,,,,,,,,,,1915-09-04,,,,Coreidae,,,,,Euthochtha,,,,,,,,,,,Animalia;Arthropoda;Coreidae;Coreinae;Acanthocerini,,,,,,,,,R. J. Packauskas,1,,,,CMNH,,,,,,,,,,Adult,,Penn Twnsh,Google Earth,,,,,,,,,,,,,,,,,,urn:uuid:9490b086-3d53-11e4-8259-0026552be7ea,,,,,592331,Carnegie Museum of Natural History,,,,,,H. Kahl,,,,,,Unknown,Euthochtha galeator,"(Fabricus,)",,Male,galeator,,Pennsylvania,,,,,,None,,,,,,,,,,,,,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9647f87-38d1-47f1-8342-a5216a8e9020,,,,,2013-03-13,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005941,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1994,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Murgantia,,,,(N by W),,,,,,semiarid deciduous forest;pasture,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:888722c0-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Murgantia histrionica,"(Hahn,1834)",,Male,histrionica,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fffe445-47c7-4ba2-8310-16832b3a603c,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009429,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.55722,80.14139,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Sewickley Heights,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f4f5fc-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f8e51da-0757-4615-8aad-2b7077ee935c,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002657,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.52000,71.01000,,,,,,,,,,1995-09-01,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"7 km N Arroyo Cano, 1 km S Los Frios",Label,,,,,,,,,,,,,,,,,,urn:uuid:87f79bdc-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, G. Onore & R. Davidson",,,,,,Unknown,Banasa flavosa,"Thomas,2005",,Male,flavosa,,San Juan,,,,,,None,,,,1120 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36be43b6-0e29-45fc-b777-be5f61dd61be,,,,,2012-10-10,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002169,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.41388,80.18000,,,,,,,,,,1998-06-22,,,,Pentatomidae,,,,,Acrosternum,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,R. Androw,1,,,,CMNH,,,,,,,,,,Adult,,"1.8 km NNE Oakdale, Stettlers Cabin Co. Park",,,,,,,,,,,,,,,,,,,urn:uuid:87ccf878-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,T. Tomon & D. Keonig,,,,,,UV Lighting,Acrosternum hilare,"(Say,1832)",,Male,hilare,,Pennsylvania,,,,,,None,,,,335 m,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79b78419-899b-4388-8068-b6aef847264d,,,,,2013-04-16,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00007500,,,,,,Unknown,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,19.58500,70.73972,,,,,,,,,,2004-05-31,,,,Pentatomidae,,,,,Acrosternum,,,,,,,,,,old field;disturbed forest,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Cordillera Septentrional, Pico Diego de Ocampo, 1.1 km E summit",Label,,,,,,,,,,,,,,,,,,urn:uuid:88bba5cc-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins, J. Fetzner & C. Nunez",,,,,,Hand Collecting,Acrosternum wygodzinskyi,"Rolston,1983",,Male,wygodzinskyi,,Santiago,,,,,,None,,,,958 m,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b548091e-45c3-492c-baba-22cdf61a8682,,,,,2013-02-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00004750,,,,,,,United States,,Preston,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1998,,39.32000,79.29000,,,,,,,,,,1995-05-26/1995-05-31,,,,Pentatomidae,,,,,Euschistus,,,,,,,,,,Wetland;moss,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"2 km SSE Cranesville, Cranesville Swamp Preserve",Label,,,,,,,,,,,,,,,,,,urn:uuid:885f3828-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"W. Zanol, D. Koenig &C. Young",,,,,,Flight Intercept Trap,Euschistus tristigmus,"(Say,1832)",,Female,tristigmus,,West Virginia,,,,,,None,,,,778 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf26df5-9136-44ce-bf4b-05759fd8ccaa,,,,,2015-02-19,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:,PreservedSpecimen,,,CSCA_TCN 00027947,,,,,,,United States,,Blount,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,35.56278,83.49889,,,,,,,,,,2002-05-09/2002-06-03,,,,Triozidae,,,,,Baeoalitriozus,,,,"[35Â° 33' 46"" N, 83Â° 29' 56"" W]",,,,,,,Animalia;Arthropoda;Triozidae,,,,,,,,,,1,,,,CSCA,,,,,,,,,,Adult,,"Great Smoky Mountains National Park, ATBI Plot, Cades Cove Oil Field",Label,,,,,,,,,,,,,,,,,,urn:uuid:c5dbd17c-b88a-11e4-8259-0026552be7ea,,,,,MT0420020603,California Department of Food and Agriculture,,,,,,J. Burbank,,,,,,Malaise Trap,Baeoalitriozus diospyri,"(Ashmead,1881)",,,diospyri,,Tennessee,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e95abbd2-0871-456b-9095-e44ad178d00b,,,,,2013-06-25,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Osmunda regalis,PreservedSpecimen,,,CUIC_TCN 00021435,,,,,,Unknown,United States,,Wayne,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,43.07500,76.76000,,,,,,,,,,1964-06-25,,,,Aphididae,,,,,Macrosiphum,,,,,,,,,,,Animalia;Arthropoda;Aphididae;Aphidinae;Macrosiphini,,,,,,,,,MacGillivray,2,,,,CUIC,,,,,,,,,,Adult,,Savannah,Google Earth,,,,,,,,,,,,,,,,,,urn:uuid:dfe7e036-dda0-11e2-8e88-0026552be7ea,,,,,,Cornell University Insect Collection,,,,,,Pechuman,,,,,,Unknown,Macrosiphum  Macrosiphum ptericolens,"Patch,1919",,Female,ptericolens,,New York,Macrosiphum,,,,,None,,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
